name,strunz,id,formula,elements,hyperlink,comments,shift
Dumortierite_R060069-1,8.EC.15,R060069-1,AlAl6BSi3O18,Al B Si O,[RRUF](https://rruff.info/R060069) [Mindat](http://www.mindat.org/search.php?name=Dumortierite),,
Edenite_R050415-1,9.DE.15,R050415-1,NaCa2Mg5(Si7Al)O22(OH)2,Na Ca Mg Si Al O H,[RRUF](https://rruff.info/R050415) [Mindat](http://www.mindat.org/search.php?name=Edenite),,
Edenite_R060029-1,9.DE.15,R060029-1,NaCa2Mg5(Si7Al)O22(OH)2,Na Ca Mg Si Al O H,[RRUF](https://rruff.info/R060029) [Mindat](http://www.mindat.org/search.php?name=Edenite),,
Edingtonite_R040110-1,9.GA.15,R040110-1,Ba(Si3Al2)O10 4H2O,Ba Si Al O H,[RRUF](https://rruff.info/R040110) [Mindat](http://www.mindat.org/search.php?name=Edingtonite),,
Elbaite_R050119-1,9.CK.05,R050119-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R050119) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R050260-1,9.CK.05,R050260-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R050260) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R050260-1,9.CK.05,R050260-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R050260) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R050487-1,9.CK.05,R050487-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R050487) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R060003-1,9.CK.05,R060003-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R060003) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Elbaite_R070077-1,9.CK.05,R070077-1,Na(Al1.5Li1.5)Al6(Si6O18)(BO3)3(OH)3(OH),Na Al Li Si O B H,[RRUF](https://rruff.info/R070077) [Mindat](http://www.mindat.org/search.php?name=Elbaite),,
Eliseevite_R130075,9.DB.17,R130075,Na1.5Li{Ti2O2 [Si4O10.5(OH)1.5 ]} 2H2O,Na Li Ti O Si H,[RRUF](https://rruff.info/R130075) [Mindat](http://www.mindat.org/search.php?name=Eliseevite),,
Elpidite_R060064-1,9.DG.65,R060064-1,Na2ZrSi6O15 3H2O,Na Zr Si O H,[RRUF](https://rruff.info/R060064) [Mindat](http://www.mindat.org/search.php?name=Elpidite),,
Enargite_R050373-1,2.KA.05,R050373-1,Cu3AsS4,Cu As S,[RRUF](https://rruff.info/R050373) [Mindat](http://www.mindat.org/search.php?name=Enargite),,
Enargite_R050435-1,2.KA.05,R050435-1,Cu3AsS4,Cu As S,[RRUF](https://rruff.info/R050435) [Mindat](http://www.mindat.org/search.php?name=Enargite),,
Enargite_R050442-1,2.KA.05,R050442-1,Cu3AsS4,Cu As S,[RRUF](https://rruff.info/R050442) [Mindat](http://www.mindat.org/search.php?name=Enargite),,
Enstatite_R040093-1,9.DA.05,R040093-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R040093) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R040094-1,9.DA.05,R040094-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R040094) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Enstatite_R050644-1,9.DA.05,R050644-1,Mg2Si2O6,Mg Si O,[RRUF](https://rruff.info/R050644) [Mindat](http://www.mindat.org/search.php?name=Enstatite),,
Eosphorite_R050557-1,8.DD.20,R050557-1,Mn2+Al(PO4)(OH)2 H2O,Mn Al P O H,[RRUF](https://rruff.info/R050557) [Mindat](http://www.mindat.org/search.php?name=Eosphorite),,
Eosphorite_R050570-1,8.DD.20,R050570-1,Mn2+Al(PO4)(OH)2 H2O,Mn Al P O H,[RRUF](https://rruff.info/R050570) [Mindat](http://www.mindat.org/search.php?name=Eosphorite),,
Epidote_R040089-1,9.BG.05a,R040089-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R040089) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R040092-1,9.BG.05a,R040092-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R040092) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050064-1,9.BG.05a,R050064-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050064) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050131-1,9.BG.05a,R050131-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050131) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050131-1,9.BG.05a,R050131-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050131) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050191-1,9.BG.05a,R050191-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050191) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050191-1,9.BG.05a,R050191-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050191) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050202-1,9.BG.05a,R050202-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050202) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050202-1,9.BG.05a,R050202-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050202) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Epidote_R050303-1,9.BG.05a,R050303-1,Ca2(Al2Fe3+) [Si2O7 ] [SiO4 ]O(OH),Ca Al Fe Si O H,[RRUF](https://rruff.info/R050303) [Mindat](http://www.mindat.org/search.php?name=Epidote),,
Erythrite_R050073-1,8.CE.40,R050073-1,Co3(AsO4)2 8H2O,Co As O H,[RRUF](https://rruff.info/R050073) [Mindat](http://www.mindat.org/search.php?name=Erythrite),,
Euclase_R050032-1,9.AE.10,R050032-1,BeAlSiO4(OH),Be Al Si O H,[RRUF](https://rruff.info/R050032) [Mindat](http://www.mindat.org/search.php?name=Euclase),,
Euclase_R050623-1,9.AE.10,R050623-1,BeAlSiO4(OH),Be Al Si O H,[RRUF](https://rruff.info/R050623) [Mindat](http://www.mindat.org/search.php?name=Euclase),,
Eudialyte_R050230-1,9.CO.10,R050230-1,"Na15Ca6Fe3Zr3Si(Si25O73)(O,OH,H2O)3(Cl,OH)2",Na Ca Fe Zr Si O H Cl,[RRUF](https://rruff.info/R050230) [Mindat](http://www.mindat.org/search.php?name=Eudialyte),,
Eudialyte_R050230-1,9.CO.10,R050230-1,"Na15Ca6Fe3Zr3Si(Si25O73)(O,OH,H2O)3(Cl,OH)2",Na Ca Fe Zr Si O H Cl,[RRUF](https://rruff.info/R050230) [Mindat](http://www.mindat.org/search.php?name=Eudialyte),,
Eudialyte_R060035-1,9.CO.10,R060035-1,"Na15Ca6Fe3Zr3Si(Si25O73)(O,OH,H2O)3(Cl,OH)2",Na Ca Fe Zr Si O H Cl,[RRUF](https://rruff.info/R060035) [Mindat](http://www.mindat.org/search.php?name=Eudialyte),,
Eudidymite_R060063-1,9.DG.60,R060063-1,Na2Be2Si6O15 H2O,Na Be Si O H,[RRUF](https://rruff.info/R060063) [Mindat](http://www.mindat.org/search.php?name=Eudidymite),,
EuxeniteY_R080101-1,4.DG.05,R080101-1,Y(NbTi)O6,Y Nb Ti O,[RRUF](https://rruff.info/R080101) [Mindat](http://www.mindat.org/search.php?name=EuxeniteY),,
Fairfieldite_R050539-1,8.CG.05,R050539-1,Ca2Mn2+(PO4)2 2H2O,Ca Mn P O H,[RRUF](https://rruff.info/R050539) [Mindat](http://www.mindat.org/search.php?name=Fairfieldite),,
Fayalite_R070293-1,9.AC.05,R070293-1,Fe2+2(SiO4),Fe Si O,[RRUF](https://rruff.info/R070293) [Mindat](http://www.mindat.org/search.php?name=Fayalite),,
Fayalite_R070374-1,9.AC.05,R070374-1,Fe2+2(SiO4),Fe Si O,[RRUF](https://rruff.info/R070374) [Mindat](http://www.mindat.org/search.php?name=Fayalite),,
Ferberite_R040044-1,4.DB.30,R040044-1,Fe2+(WO4),Fe W O,[RRUF](https://rruff.info/R040044) [Mindat](http://www.mindat.org/search.php?name=Ferberite),,
Ferberite_R050090-1,4.DB.30,R050090-1,Fe2+(WO4),Fe W O,[RRUF](https://rruff.info/R050090) [Mindat](http://www.mindat.org/search.php?name=Ferberite),,
Ferberite_R050632-1,4.DB.30,R050632-1,Fe2+(WO4),Fe W O,[RRUF](https://rruff.info/R050632) [Mindat](http://www.mindat.org/search.php?name=Ferberite),,
FerrieriteMg_R070091-1,9.GD.50,R070091-1," [Mg2(K,Na)2Ca0.5 ](Si29Al7)O72 18H2O",Mg K Na Ca Si Al O H,[RRUF](https://rruff.info/R070091) [Mindat](http://www.mindat.org/search.php?name=FerrieriteMg),,
Ferrimolybdite_R050542-1,7.GB.30,R050542-1,Fe3+2(Mo6+O4)3 7H2O,Fe Mo O H,[RRUF](https://rruff.info/R050542) [Mindat](http://www.mindat.org/search.php?name=Ferrimolybdite),,
Ferrimolybdite_R050566-1,7.GB.30,R050566-1,Fe3+2(Mo6+O4)3 7H2O,Fe Mo O H,[RRUF](https://rruff.info/R050566) [Mindat](http://www.mindat.org/search.php?name=Ferrimolybdite),,
Ferroedenite_R060044-1,9.DE.15,R060044-1,NaCa2Fe2+5(Si7Al)O22(OH)2,Na Ca Fe Si Al O H,[RRUF](https://rruff.info/R060044) [Mindat](http://www.mindat.org/search.php?name=Ferroedenite),,
Ferropargasite_R090015-1,9.DE.15,R090015-1,NaCa2(Fe2+4Al)(Si6Al2)O22(OH)2,Na Ca Fe Al Si O H,[RRUF](https://rruff.info/R090015) [Mindat](http://www.mindat.org/search.php?name=Ferropargasite),,
Fluorapatite_R040098-1,8.BN.05,R040098-1,Ca5(PO4)3F,Ca P O F,[RRUF](https://rruff.info/R040098) [Mindat](http://www.mindat.org/search.php?name=Fluorapatite),,
Fluorapatite_R050122-1,8.BN.05,R050122-1,Ca5(PO4)3F,Ca P O F,[RRUF](https://rruff.info/R050122) [Mindat](http://www.mindat.org/search.php?name=Fluorapatite),,
Fluorapatite_R050122-1,8.BN.05,R050122-1,Ca5(PO4)3F,Ca P O F,[RRUF](https://rruff.info/R050122) [Mindat](http://www.mindat.org/search.php?name=Fluorapatite),,
Fluorapatite_R050192-1,8.BN.05,R050192-1,Ca5(PO4)3F,Ca P O F,[RRUF](https://rruff.info/R050192) [Mindat](http://www.mindat.org/search.php?name=Fluorapatite),,
Fluorapatite_R050192-1,8.BN.05,R050192-1,Ca5(PO4)3F,Ca P O F,[RRUF](https://rruff.info/R050192) [Mindat](http://www.mindat.org/search.php?name=Fluorapatite),,
Fluorapatite_R050194-1,8.BN.05,R050194-1,Ca5(PO4)3F,Ca P O F,[RRUF](https://rruff.info/R050194) [Mindat](http://www.mindat.org/search.php?name=Fluorapatite),,
Fluorapatite_R050274-1,8.BN.05,R050274-1,Ca5(PO4)3F,Ca P O F,[RRUF](https://rruff.info/R050274) [Mindat](http://www.mindat.org/search.php?name=Fluorapatite),,
Fluorapatite_R050340-1,8.BN.05,R050340-1,Ca5(PO4)3F,Ca P O F,[RRUF](https://rruff.info/R050340) [Mindat](http://www.mindat.org/search.php?name=Fluorapatite),,
Fluorapatite_R050369-1,8.BN.05,R050369-1,Ca5(PO4)3F,Ca P O F,[RRUF](https://rruff.info/R050369) [Mindat](http://www.mindat.org/search.php?name=Fluorapatite),,
Fluorapatite_R050401-1,8.BN.05,R050401-1,Ca5(PO4)3F,Ca P O F,[RRUF](https://rruff.info/R050401) [Mindat](http://www.mindat.org/search.php?name=Fluorapatite),,
Fluorapatite_R050529-1,8.BN.05,R050529-1,Ca5(PO4)3F,Ca P O F,[RRUF](https://rruff.info/R050529) [Mindat](http://www.mindat.org/search.php?name=Fluorapatite),,
Fluorapatite_R060070-1,8.BN.05,R060070-1,Ca5(PO4)3F,Ca P O F,[RRUF](https://rruff.info/R060070) [Mindat](http://www.mindat.org/search.php?name=Fluorapatite),,
FluorapophylliteK_R040095-1,9.EA.15,R040095-1,KCa4Si8O20F 8H2O,K Ca Si O F H,[RRUF](https://rruff.info/R040095) [Mindat](http://www.mindat.org/search.php?name=FluorapophylliteK),,
FluorapophylliteK_R050021-1,9.EA.15,R050021-1,KCa4Si8O20F 8H2O,K Ca Si O F H,[RRUF](https://rruff.info/R050021) [Mindat](http://www.mindat.org/search.php?name=FluorapophylliteK),,
FluorapophylliteK_R050084-1,9.EA.15,R050084-1,KCa4Si8O20F 8H2O,K Ca Si O F H,[RRUF](https://rruff.info/R050084) [Mindat](http://www.mindat.org/search.php?name=FluorapophylliteK),,
Fluorcalciomicrolite_R050625-1,4.DH.15,R050625-1,"(Ca,Na)2Ta2O6F",Ca Na Ta O F,[RRUF](https://rruff.info/R050625) [Mindat](http://www.mindat.org/search.php?name=Fluorcalciomicrolite),,
Fluorite_R040099-1,3.AB.25,R040099-1,CaF2,Ca F,[RRUF](https://rruff.info/R040099) [Mindat](http://www.mindat.org/search.php?name=Fluorite),,
Fluorite_R050045-1,3.AB.25,R050045-1,CaF2,Ca F,[RRUF](https://rruff.info/R050045) [Mindat](http://www.mindat.org/search.php?name=Fluorite),,
Fluorite_R050046-1,3.AB.25,R050046-1,CaF2,Ca F,[RRUF](https://rruff.info/R050046) [Mindat](http://www.mindat.org/search.php?name=Fluorite),,
Fluorite_R050115-1,3.AB.25,R050115-1,CaF2,Ca F,[RRUF](https://rruff.info/R050115) [Mindat](http://www.mindat.org/search.php?name=Fluorite),,
Fluorite_R050115-1,3.AB.25,R050115-1,CaF2,Ca F,[RRUF](https://rruff.info/R050115) [Mindat](http://www.mindat.org/search.php?name=Fluorite),,
Fluoroedenite_R070003-1,9.DE.15,R070003-1,NaCa2Mg5(Si7Al)O22F2,Na Ca Mg Si Al O F,[RRUF](https://rruff.info/R070003) [Mindat](http://www.mindat.org/search.php?name=Fluoroedenite),,
Fluorophlogopite_R040039-1,9.EC.20,R040039-1,KMg3(Si3Al)O10F2,K Mg Si Al O F,[RRUF](https://rruff.info/R040039) [Mindat](http://www.mindat.org/search.php?name=Fluorophlogopite),,
Fluorophlogopite_R040042-1,9.EC.20,R040042-1,KMg3(Si3Al)O10F2,K Mg Si Al O F,[RRUF](https://rruff.info/R040042) [Mindat](http://www.mindat.org/search.php?name=Fluorophlogopite),,
Fluorophlogopite_R040075-1,9.EC.20,R040075-1,KMg3(Si3Al)O10F2,K Mg Si Al O F,[RRUF](https://rruff.info/R040075) [Mindat](http://www.mindat.org/search.php?name=Fluorophlogopite),,
Fluororichterite_R040019-1,9.DE.20,R040019-1,Na(NaCa)Mg5Si8O22F2,Na Ca Mg Si O F,[RRUF](https://rruff.info/R040019) [Mindat](http://www.mindat.org/search.php?name=Fluororichterite),,
Fluoruvite_R050172-1,9.CK.05,R050172-1,CaMg3(Al5Mg)(Si6O18)(BO3)3(OH)3F,Ca Mg Al Si O B H F,[RRUF](https://rruff.info/R050172) [Mindat](http://www.mindat.org/search.php?name=Fluoruvite),,
Fluoruvite_R050172-1,9.CK.05,R050172-1,CaMg3(Al5Mg)(Si6O18)(BO3)3(OH)3F,Ca Mg Al Si O B H F,[RRUF](https://rruff.info/R050172) [Mindat](http://www.mindat.org/search.php?name=Fluoruvite),,
Fluoruvite_R050301-1,9.CK.05,R050301-1,CaMg3(Al5Mg)(Si6O18)(BO3)3(OH)3F,Ca Mg Al Si O B H F,[RRUF](https://rruff.info/R050301) [Mindat](http://www.mindat.org/search.php?name=Fluoruvite),,
Foitite_R050356-1,9.CK.05,R050356-1,  box (Fe2+2Al)Al6(Si6O18)(BO3)3(OH)3(OH),Fe Al Si O B H,[RRUF](https://rruff.info/R050356) [Mindat](http://www.mindat.org/search.php?name=Foitite),,
Foitite_R050495-1,9.CK.05,R050495-1,  box (Fe2+2Al)Al6(Si6O18)(BO3)3(OH)3(OH),Fe Al Si O B H,[RRUF](https://rruff.info/R050495) [Mindat](http://www.mindat.org/search.php?name=Foitite),,
Foitite_R050495-1,9.CK.05,R050495-1,  box (Fe2+2Al)Al6(Si6O18)(BO3)3(OH)3(OH),Fe Al Si O B H,[RRUF](https://rruff.info/R050495) [Mindat](http://www.mindat.org/search.php?name=Foitite),,
Forsterite_R040018-1,9.AC.05,R040018-1,Mg2(SiO4),Mg Si O,[RRUF](https://rruff.info/R040018) [Mindat](http://www.mindat.org/search.php?name=Forsterite),,
Forsterite_R040052-1,9.AC.05,R040052-1,Mg2(SiO4),Mg Si O,[RRUF](https://rruff.info/R040052) [Mindat](http://www.mindat.org/search.php?name=Forsterite),,
Forsterite_R040057-1,9.AC.05,R040057-1,Mg2(SiO4),Mg Si O,[RRUF](https://rruff.info/R040057) [Mindat](http://www.mindat.org/search.php?name=Forsterite),,
Forsterite_R050117-1,9.AC.05,R050117-1,Mg2(SiO4),Mg Si O,[RRUF](https://rruff.info/R050117) [Mindat](http://www.mindat.org/search.php?name=Forsterite),,
Forsterite_R050117-1,9.AC.05,R050117-1,Mg2(SiO4),Mg Si O,[RRUF](https://rruff.info/R050117) [Mindat](http://www.mindat.org/search.php?name=Forsterite),,
Frankamenite_R060100-1,9.DG.90,R060100-1,K3Na3Ca5Si12O30F3(OH) H2O,K Na Ca Si O F H,[RRUF](https://rruff.info/R060100) [Mindat](http://www.mindat.org/search.php?name=Frankamenite),,
Franklinite_R070137-1,4.BB.05,R070137-1,ZnFe3+2O4,Zn Fe O,[RRUF](https://rruff.info/R070137) [Mindat](http://www.mindat.org/search.php?name=Franklinite),,
Frondelite_R050622-1,8.BC.10,R050622-1,(Mn2+0.5Fe3+0.5)2Fe3+3(PO4)3(OH)5,Mn Fe P O H,[RRUF](https://rruff.info/R050622) [Mindat](http://www.mindat.org/search.php?name=Frondelite),,
Ganomalite_R050387-9,9.BG.25,R050387-9,Pb9Ca6(Si2O7)4(SiO4)O,Pb Ca Si O,[RRUF](https://rruff.info/R050387) [Mindat](http://www.mindat.org/search.php?name=Ganomalite),,
GarroniteCa_R050281-1,9.GC.05,R050281-1,Ca3(Al6Si10O32) 14H2O,Ca Al Si O H,[RRUF](https://rruff.info/R050281) [Mindat](http://www.mindat.org/search.php?name=GarroniteCa),,
Gaspeite_R040157-1,5.AB.05,R040157-1,Ni(CO3),Ni C O,[RRUF](https://rruff.info/R040157) [Mindat](http://www.mindat.org/search.php?name=Gaspeite),,
Gaudefroyite_R050675-1,6.AB.60,R050675-1,Ca4Mn3+3(BO3)3(CO3)O3,Ca Mn B O C,[RRUF](https://rruff.info/R050675) [Mindat](http://www.mindat.org/search.php?name=Gaudefroyite),,
Gaylussite_R040146-1,5.CB.35,R040146-1,Na2Ca(CO3)2 5H2O,Na Ca C O H,[RRUF](https://rruff.info/R040146) [Mindat](http://www.mindat.org/search.php?name=Gaylussite),,
Gearksutite_R050657-1,3.CC.05,R050657-1,CaAlF4(OH) H2O,Ca Al F O H,[RRUF](https://rruff.info/R050657) [Mindat](http://www.mindat.org/search.php?name=Gearksutite),,
Gearksutite_R050657-1,3.CC.05,R050657-1,CaAlF4(OH) H2O,Ca Al F O H,[RRUF](https://rruff.info/R050657) [Mindat](http://www.mindat.org/search.php?name=Gearksutite),,
Gedrite_R050339-1,9.DD.05,R050339-1,  box Mg2(Mg3Al2)(Si6Al2)O22(OH)2,Mg Al Si O H,[RRUF](https://rruff.info/R050339) [Mindat](http://www.mindat.org/search.php?name=Gedrite),,
Germanite_R050439-1,2.CB.30,R050439-1,Cu13Fe2Ge2S16,Cu Fe Ge S,[RRUF](https://rruff.info/R050439) [Mindat](http://www.mindat.org/search.php?name=Germanite),,
Gersdorffite_R070304-1,2.EB.25,R070304-1,NiAsS,Ni As S,[RRUF](https://rruff.info/R070304) [Mindat](http://www.mindat.org/search.php?name=Gersdorffite),,
Gillespite_R060060-1,9.EA.05,R060060-1,BaFe2+Si4O10,Ba Fe Si O,[RRUF](https://rruff.info/R060060) [Mindat](http://www.mindat.org/search.php?name=Gillespite),,
Glauberite_R050350-1,7.AD.25,R050350-1,Na2Ca(SO4)2,Na Ca S O,[RRUF](https://rruff.info/R050350) [Mindat](http://www.mindat.org/search.php?name=Glauberite),,
Glaucophane_R050333-1,9.DE.25,R050333-1,  box Na2(Mg3Al2)Si8O22(OH)2,Na Mg Al Si O H,[RRUF](https://rruff.info/R050333) [Mindat](http://www.mindat.org/search.php?name=Glaucophane),,
GmeliniteNa_R050371-1,9.GD.05,R050371-1,Na4(Si8Al4)O24 11H2O,Na Si Al O H,[RRUF](https://rruff.info/R050371) [Mindat](http://www.mindat.org/search.php?name=GmeliniteNa),,
Goethite_R050142-1,4.00.,R050142-1,FeO(OH),Fe O H,[RRUF](https://rruff.info/R050142) [Mindat](http://www.mindat.org/search.php?name=Goethite),,
Goethite_R050142-1,4.00.,R050142-1,FeO(OH),Fe O H,[RRUF](https://rruff.info/R050142) [Mindat](http://www.mindat.org/search.php?name=Goethite),,
Gormanite_R050093-1,8.DC.45,R050093-1,Fe2+3Al4(PO4)4(OH)6 2H2O,Fe Al P O H,[RRUF](https://rruff.info/R050093) [Mindat](http://www.mindat.org/search.php?name=Gormanite),,
Grandidierite_R050196-1,9.AJ.05,R050196-1,MgAl3O2(BO3)(SiO4),Mg Al O B Si,[RRUF](https://rruff.info/R050196) [Mindat](http://www.mindat.org/search.php?name=Grandidierite),,
Grandidierite_R050196-1,9.AJ.05,R050196-1,MgAl3O2(BO3)(SiO4),Mg Al O B Si,[RRUF](https://rruff.info/R050196) [Mindat](http://www.mindat.org/search.php?name=Grandidierite),,
Graphite_R050503-1,1.CB.05a,R050503-1,C,C,[RRUF](https://rruff.info/R050503) [Mindat](http://www.mindat.org/search.php?name=Graphite),,
Gratonite_R050365-1,2.JB.55,R050365-1,Pb9As4S15,Pb As S,[RRUF](https://rruff.info/R050365) [Mindat](http://www.mindat.org/search.php?name=Gratonite),,
Greenockite_R090045-1,2.CB.45,R090045-1,CdS,Cd S,[RRUF](https://rruff.info/R090045) [Mindat](http://www.mindat.org/search.php?name=Greenockite),,
Griphite_R050618-9,8.BF.15,R050618-9,"Ca(Mn2+,Na,Li)6Fe2+Al2(PO4)6(F,OH)2",Ca Mn Na Li Fe Al P O F H,[RRUF](https://rruff.info/R050618) [Mindat](http://www.mindat.org/search.php?name=Griphite),,
Grossular_R040065-1,9.AD.25,R040065-1,Ca3Al2(SiO4)3,Ca Al Si O,[RRUF](https://rruff.info/R040065) [Mindat](http://www.mindat.org/search.php?name=Grossular),,
Grossular_R040066-1,9.AD.25,R040066-1,Ca3Al2(SiO4)3,Ca Al Si O,[RRUF](https://rruff.info/R040066) [Mindat](http://www.mindat.org/search.php?name=Grossular),,
Grossular_R050036-1,9.AD.25,R050036-1,Ca3Al2(SiO4)3,Ca Al Si O,[RRUF](https://rruff.info/R050036) [Mindat](http://www.mindat.org/search.php?name=Grossular),,
Grossular_R050081-1,9.AD.25,R050081-1,Ca3Al2(SiO4)3,Ca Al Si O,[RRUF](https://rruff.info/R050081) [Mindat](http://www.mindat.org/search.php?name=Grossular),,
Grossular_R050312-1,9.AD.25,R050312-1,Ca3Al2(SiO4)3,Ca Al Si O,[RRUF](https://rruff.info/R050312) [Mindat](http://www.mindat.org/search.php?name=Grossular),,
Grunerite_R040150-1,9.DE.05,R040150-1,  box Fe2+2Fe2+5Si8O22(OH)2,Fe Si O H,[RRUF](https://rruff.info/R040150) [Mindat](http://www.mindat.org/search.php?name=Grunerite),,
Grunerite_R060062-1,9.DE.05,R060062-1,  box Fe2+2Fe2+5Si8O22(OH)2,Fe Si O H,[RRUF](https://rruff.info/R060062) [Mindat](http://www.mindat.org/search.php?name=Grunerite),,
Grunerite_R070204-1,9.DE.05,R070204-1,  box Fe2+2Fe2+5Si8O22(OH)2,Fe Si O H,[RRUF](https://rruff.info/R070204) [Mindat](http://www.mindat.org/search.php?name=Grunerite),,
Gypsum_R040029-1,7.CD.40,R040029-1,Ca(SO4) 2H2O,Ca S O H,[RRUF](https://rruff.info/R040029) [Mindat](http://www.mindat.org/search.php?name=Gypsum),,
Halite_R070292-1,3.AA.20,R070292-1,NaCl,Na Cl,[RRUF](https://rruff.info/R070292) [Mindat](http://www.mindat.org/search.php?name=Halite),,
Hambergite_R050603-1,6.AB.05,R050603-1,Be2(BO3)(OH),Be B O H,[RRUF](https://rruff.info/R050603) [Mindat](http://www.mindat.org/search.php?name=Hambergite),,
Hambergite_R050672-1,6.AB.05,R050672-1,Be2(BO3)(OH),Be B O H,[RRUF](https://rruff.info/R050672) [Mindat](http://www.mindat.org/search.php?name=Hambergite),,
Hanksite_R050291-1,7.BD.30,R050291-1,KNa22(SO4)9(CO3)2Cl,K Na S O C Cl,[RRUF](https://rruff.info/R050291) [Mindat](http://www.mindat.org/search.php?name=Hanksite),,
Harmotome_R070015-1,9.GC.10,R070015-1,Ba2(Si12Al4)O32 12H2O,Ba Si Al O H,[RRUF](https://rruff.info/R070015) [Mindat](http://www.mindat.org/search.php?name=Harmotome),,
Harmotome_R070016-1,9.GC.10,R070016-1,Ba2(Si12Al4)O32 12H2O,Ba Si Al O H,[RRUF](https://rruff.info/R070016) [Mindat](http://www.mindat.org/search.php?name=Harmotome),,
Hastingsite_R070124-1,9.DE.15,R070124-1,NaCa2(Fe2+4Fe3+)(Si6Al2)O22(OH)2,Na Ca Fe Si Al O H,[RRUF](https://rruff.info/R070124) [Mindat](http://www.mindat.org/search.php?name=Hastingsite),,
Hastingsite_R070194-1,9.DE.15,R070194-1,NaCa2(Fe2+4Fe3+)(Si6Al2)O22(OH)2,Na Ca Fe Si Al O H,[RRUF](https://rruff.info/R070194) [Mindat](http://www.mindat.org/search.php?name=Hastingsite),,
Hausmannite_R040090-1,4.BB.10,R040090-1,Mn2+Mn3+2O4,Mn O,[RRUF](https://rruff.info/R040090) [Mindat](http://www.mindat.org/search.php?name=Hausmannite),,
Hausmannite_R040091-1,4.BB.10,R040091-1,Mn2+Mn3+2O4,Mn O,[RRUF](https://rruff.info/R040091) [Mindat](http://www.mindat.org/search.php?name=Hausmannite),,
Hauyne_R040023-1,9.FB.10,R040023-1,Na3Ca(Si3Al3)O12(SO4),Na Ca Si Al O S,[RRUF](https://rruff.info/R040023) [Mindat](http://www.mindat.org/search.php?name=Hauyne),,
Hauyne_R050606-1,9.FB.10,R050606-1,Na3Ca(Si3Al3)O12(SO4),Na Ca Si Al O S,[RRUF](https://rruff.info/R050606) [Mindat](http://www.mindat.org/search.php?name=Hauyne),,
Hedenbergite_R050030-1,9.DA.15,R050030-1,CaFe2+Si2O6,Ca Fe Si O,[RRUF](https://rruff.info/R050030) [Mindat](http://www.mindat.org/search.php?name=Hedenbergite),,
