name,strunz,id,formula,elements,hyperlink,comments,shift
Ludwigite_R060010-1,6.AB.30,R060010-1,Mg2Fe3+O2(BO3),Mg Fe O B,[RRUF](https://rruff.info/R060010) [Mindat](http://www.mindat.org/search.php?name=Ludwigite),,
Ludwigite_R060844-9,6.AB.30,R060844-9,Mg2Fe3+O2(BO3),Mg Fe O B,[RRUF](https://rruff.info/R060844) [Mindat](http://www.mindat.org/search.php?name=Ludwigite),,
Lueshite_R090025-9,4.CC.30,R090025-9,NaNbO3,Na Nb O,[RRUF](https://rruff.info/R090025) [Mindat](http://www.mindat.org/search.php?name=Lueshite),,
Lulzacite_R110147-9,8.BK.25,R110147-9,Sr2Fe2+3Al4(PO4)4(OH)10,Sr Fe Al P O H,[RRUF](https://rruff.info/R110147) [Mindat](http://www.mindat.org/search.php?name=Lulzacite),,
Luzonite_R060390-9,2.KA.10,R060390-9,Cu3AsS4,Cu As S,[RRUF](https://rruff.info/R060390) [Mindat](http://www.mindat.org/search.php?name=Luzonite),,
Luzonite_R070247-9,2.KA.10,R070247-9,Cu3AsS4,Cu As S,[RRUF](https://rruff.info/R070247) [Mindat](http://www.mindat.org/search.php?name=Luzonite),,
Macfallite_R060391-9,9.BG.15,R060391-9,Ca2Mn3+3(SiO4)(Si2O7)(OH)3,Ca Mn Si O H,[RRUF](https://rruff.info/R060391) [Mindat](http://www.mindat.org/search.php?name=Macfallite),,
Mackayite_R060592-9,4.JL.10,R060592-9,Fe3+Te4+2O5(OH),Fe Te O H,[RRUF](https://rruff.info/R060592) [Mindat](http://www.mindat.org/search.php?name=Mackayite),,
Magadiite_R060994-1,9.EA.20,R060994-1,Na2Si14O28(OH)2 8H2O,Na Si O H,[RRUF](https://rruff.info/R060994) [Mindat](http://www.mindat.org/search.php?name=Magadiite),,
Magadiite_R060994-1,9.EA.20,R060994-1,Na2Si14O28(OH)2 8H2O,Na Si O H,[RRUF](https://rruff.info/R060994) [Mindat](http://www.mindat.org/search.php?name=Magadiite),,
Magnesioaubertite_R060344-9,7.DB.05,R060344-9,MgAl(SO4)2Cl 14H2O,Mg Al S O Cl H,[RRUF](https://rruff.info/R060344) [Mindat](http://www.mindat.org/search.php?name=Magnesioaubertite),,
Magnesiocarpholite_R140873-9,9.DB.05,R140873-9,MgAl2Si2O6(OH)4,Mg Al Si O H,[RRUF](https://rruff.info/R140873) [Mindat](http://www.mindat.org/search.php?name=Magnesiocarpholite),,
Magnesiochromite_R050399-1,4.BB.05,R050399-1,MgCr2O4,Mg Cr O,[RRUF](https://rruff.info/R050399) [Mindat](http://www.mindat.org/search.php?name=Magnesiochromite),,
Magnesiochromite_R050399-1,4.BB.05,R050399-1,MgCr2O4,Mg Cr O,[RRUF](https://rruff.info/R050399) [Mindat](http://www.mindat.org/search.php?name=Magnesiochromite),,
Magnesiochromite_R060796-1,4.BB.05,R060796-1,MgCr2O4,Mg Cr O,[RRUF](https://rruff.info/R060796) [Mindat](http://www.mindat.org/search.php?name=Magnesiochromite),,
Magnesiochromite_R060796-1,4.BB.05,R060796-1,MgCr2O4,Mg Cr O,[RRUF](https://rruff.info/R060796) [Mindat](http://www.mindat.org/search.php?name=Magnesiochromite),,
Magnesiochromite_R060797-1,4.BB.05,R060797-1,MgCr2O4,Mg Cr O,[RRUF](https://rruff.info/R060797) [Mindat](http://www.mindat.org/search.php?name=Magnesiochromite),,
Magnesiochromite_R060797-1,4.BB.05,R060797-1,MgCr2O4,Mg Cr O,[RRUF](https://rruff.info/R060797) [Mindat](http://www.mindat.org/search.php?name=Magnesiochromite),,
Magnesiocopiapite_R060155-1,7.DB.35,R060155-1,MgFe3+4(SO4)6(OH)2 20H2O,Mg Fe S O H,[RRUF](https://rruff.info/R060155) [Mindat](http://www.mindat.org/search.php?name=Magnesiocopiapite),,
Magnesiocopiapite_R060155-1,7.DB.35,R060155-1,MgFe3+4(SO4)6(OH)2 20H2O,Mg Fe S O H,[RRUF](https://rruff.info/R060155) [Mindat](http://www.mindat.org/search.php?name=Magnesiocopiapite),,
Magnesiocoulsonite_R070218-9,4.BB.05,R070218-9,MgV2O4,Mg V O,[RRUF](https://rruff.info/R070218) [Mindat](http://www.mindat.org/search.php?name=Magnesiocoulsonite),,
Magnesioferrite_R060869-9,4.BB.05,R060869-9,MgFe3+2O4,Mg Fe O,[RRUF](https://rruff.info/R060869) [Mindat](http://www.mindat.org/search.php?name=Magnesioferrite),,
Magnesioferrite_R070127-9,4.BB.05,R070127-9,MgFe3+2O4,Mg Fe O,[RRUF](https://rruff.info/R070127) [Mindat](http://www.mindat.org/search.php?name=Magnesioferrite),,
Magnesiofluoroarfvedsonite_R050515-1,9.DE.25,R050515-1,NaNa2(Mg4Fe3+)Si8O22F2,Na Mg Fe Si O F,[RRUF](https://rruff.info/R050515) [Mindat](http://www.mindat.org/search.php?name=Magnesiofluoroarfvedsonite),,
Magnesiofluoroarfvedsonite_R050515-1,9.DE.25,R050515-1,NaNa2(Mg4Fe3+)Si8O22F2,Na Mg Fe Si O F,[RRUF](https://rruff.info/R050515) [Mindat](http://www.mindat.org/search.php?name=Magnesiofluoroarfvedsonite),,
Magnesiofluorohastingsite_R141082-9,9.DE.15,R141082-9,NaCa2(Mg4Fe3+)(Si6Al2)O22F2,Na Ca Mg Fe Si Al O F,[RRUF](https://rruff.info/R141082) [Mindat](http://www.mindat.org/search.php?name=Magnesiofluorohastingsite),,
Magnesiofluorohastingsite_R141098-9,9.DE.15,R141098-9,NaCa2(Mg4Fe3+)(Si6Al2)O22F2,Na Ca Mg Fe Si Al O F,[RRUF](https://rruff.info/R141098) [Mindat](http://www.mindat.org/search.php?name=Magnesiofluorohastingsite),,
Magnesiofluorohastingsite_R141099-9,9.DE.15,R141099-9,NaCa2(Mg4Fe3+)(Si6Al2)O22F2,Na Ca Mg Fe Si Al O F,[RRUF](https://rruff.info/R141099) [Mindat](http://www.mindat.org/search.php?name=Magnesiofluorohastingsite),,
Magnesiohastingsite_R040010-1,9.DE.15,R040010-1,NaCa2(Mg4Fe3+)(Si6Al2)O22(OH)2,Na Ca Mg Fe Si Al O H,[RRUF](https://rruff.info/R040010) [Mindat](http://www.mindat.org/search.php?name=Magnesiohastingsite),,
Magnesiohastingsite_R040010-1,9.DE.15,R040010-1,NaCa2(Mg4Fe3+)(Si6Al2)O22(OH)2,Na Ca Mg Fe Si Al O H,[RRUF](https://rruff.info/R040010) [Mindat](http://www.mindat.org/search.php?name=Magnesiohastingsite),,
Magnesiohastingsite_R070145-9,9.DE.15,R070145-9,NaCa2(Mg4Fe3+)(Si6Al2)O22(OH)2,Na Ca Mg Fe Si Al O H,[RRUF](https://rruff.info/R070145) [Mindat](http://www.mindat.org/search.php?name=Magnesiohastingsite),,
Magnesiohastingsite_R070288-9,9.DE.15,R070288-9,NaCa2(Mg4Fe3+)(Si6Al2)O22(OH)2,Na Ca Mg Fe Si Al O H,[RRUF](https://rruff.info/R070288) [Mindat](http://www.mindat.org/search.php?name=Magnesiohastingsite),,
Magnesioriebeckite_R060037-9,9.DE.25,R060037-9,  box Na2(Mg3Fe3+2)Si8O22(OH)2,Na Mg Fe Si O H,[RRUF](https://rruff.info/R060037) [Mindat](http://www.mindat.org/search.php?name=Magnesioriebeckite),,
Magnesioriebeckite_R070002-1,9.DE.25,R070002-1,  box Na2(Mg3Fe3+2)Si8O22(OH)2,Na Mg Fe Si O H,[RRUF](https://rruff.info/R070002) [Mindat](http://www.mindat.org/search.php?name=Magnesioriebeckite),,
Magnesioriebeckite_R070002-1,9.DE.25,R070002-1,  box Na2(Mg3Fe3+2)Si8O22(OH)2,Na Mg Fe Si O H,[RRUF](https://rruff.info/R070002) [Mindat](http://www.mindat.org/search.php?name=Magnesioriebeckite),,
Magnesiotaaffeite2N2S_R070555-9,4.FC.25,R070555-9,Mg3BeAl8O16,Mg Be Al O,[RRUF](https://rruff.info/R070555) [Mindat](http://www.mindat.org/search.php?name=Magnesiotaaffeite2N2S),,
Magnesiotaaffeite2N2S_R090035-9,4.FC.25,R090035-9,Mg3BeAl8O16,Mg Be Al O,[RRUF](https://rruff.info/R090035) [Mindat](http://www.mindat.org/search.php?name=Magnesiotaaffeite2N2S),,
Magnesiotaaffeite2N2S_X090001.9,4.FC.25,X090001.9,Mg3BeAl8O16,Mg Be Al O,[RRUF](https://rruff.info/X090001.9) [Mindat](http://www.mindat.org/search.php?name=Magnesiotaaffeite2N2S),,
Magnesiotaaffeite6N3S_R090019-9,4.FC.25,R090019-9,Mg2BeAl6O12,Mg Be Al O,[RRUF](https://rruff.info/R090019) [Mindat](http://www.mindat.org/search.php?name=Magnesiotaaffeite6N3S),,
Magnesite_R040114-1,5.AB.05,R040114-1,Mg(CO3),Mg C O,[RRUF](https://rruff.info/R040114) [Mindat](http://www.mindat.org/search.php?name=Magnesite),,
Magnesite_R040114-1,5.AB.05,R040114-1,Mg(CO3),Mg C O,[RRUF](https://rruff.info/R040114) [Mindat](http://www.mindat.org/search.php?name=Magnesite),,
Magnesite_R050443-1,5.AB.05,R050443-1,Mg(CO3),Mg C O,[RRUF](https://rruff.info/R050443) [Mindat](http://www.mindat.org/search.php?name=Magnesite),,
Magnesite_R050443-1,5.AB.05,R050443-1,Mg(CO3),Mg C O,[RRUF](https://rruff.info/R050443) [Mindat](http://www.mindat.org/search.php?name=Magnesite),,
Magnesite_R050676-1,5.AB.05,R050676-1,Mg(CO3),Mg C O,[RRUF](https://rruff.info/R050676) [Mindat](http://www.mindat.org/search.php?name=Magnesite),,
Magnesite_R050676-1,5.AB.05,R050676-1,Mg(CO3),Mg C O,[RRUF](https://rruff.info/R050676) [Mindat](http://www.mindat.org/search.php?name=Magnesite),,
Magnetite_R060191-1,4.BB.05,R060191-1,Fe2+Fe3+2O4,Fe O,[RRUF](https://rruff.info/R060191) [Mindat](http://www.mindat.org/search.php?name=Magnetite),,
Magnetite_R060191-1,4.BB.05,R060191-1,Fe2+Fe3+2O4,Fe O,[RRUF](https://rruff.info/R060191) [Mindat](http://www.mindat.org/search.php?name=Magnetite),,
Magnetite_R060222-1,4.BB.05,R060222-1,Fe2+Fe3+2O4,Fe O,[RRUF](https://rruff.info/R060222) [Mindat](http://www.mindat.org/search.php?name=Magnetite),,
Magnetite_R060656-1,4.BB.05,R060656-1,Fe2+Fe3+2O4,Fe O,[RRUF](https://rruff.info/R060656) [Mindat](http://www.mindat.org/search.php?name=Magnetite),,
Magnetite_R060656-1,4.BB.05,R060656-1,Fe2+Fe3+2O4,Fe O,[RRUF](https://rruff.info/R060656) [Mindat](http://www.mindat.org/search.php?name=Magnetite),,
Magnetite_R061111-9,4.BB.05,R061111-9,Fe2+Fe3+2O4,Fe O,[RRUF](https://rruff.info/R061111) [Mindat](http://www.mindat.org/search.php?name=Magnetite),,
Magnetite_R080025-1,4.BB.05,R080025-1,Fe2+Fe3+2O4,Fe O,[RRUF](https://rruff.info/R080025) [Mindat](http://www.mindat.org/search.php?name=Magnetite),,
Magnetite_R080025-1,4.BB.05,R080025-1,Fe2+Fe3+2O4,Fe O,[RRUF](https://rruff.info/R080025) [Mindat](http://www.mindat.org/search.php?name=Magnetite),,
Magnetoplumbite_R060074-1,4.CC.45,R060074-1,PbFe3+12O19,Pb Fe O,[RRUF](https://rruff.info/R060074) [Mindat](http://www.mindat.org/search.php?name=Magnetoplumbite),,
Magnetoplumbite_R060074-1,4.CC.45,R060074-1,PbFe3+12O19,Pb Fe O,[RRUF](https://rruff.info/R060074) [Mindat](http://www.mindat.org/search.php?name=Magnetoplumbite),,
Magnussonite_R100027-9,4.JB.15,R100027-9,"Mn2+10As3+6O18(OH,Cl)2",Mn As O H Cl,[RRUF](https://rruff.info/R100027) [Mindat](http://www.mindat.org/search.php?name=Magnussonite),,
Malachite_R050508-1,5.BA.10,R050508-1,Cu2(CO3)(OH)2,Cu C O H,[RRUF](https://rruff.info/R050508) [Mindat](http://www.mindat.org/search.php?name=Malachite),,
Malachite_R050508-1,5.BA.10,R050508-1,Cu2(CO3)(OH)2,Cu C O H,[RRUF](https://rruff.info/R050508) [Mindat](http://www.mindat.org/search.php?name=Malachite),,
Malachite_R050531-9,5.BA.10,R050531-9,Cu2(CO3)(OH)2,Cu C O H,[RRUF](https://rruff.info/R050531) [Mindat](http://www.mindat.org/search.php?name=Malachite),,
Malachite_R050531-9,5.BA.10,R050531-9,Cu2(CO3)(OH)2,Cu C O H,[RRUF](https://rruff.info/R050531) [Mindat](http://www.mindat.org/search.php?name=Malachite),,
Malayaite_R061106-9,9.AG.15,R061106-9,CaSnO(SiO4),Ca Sn O Si,[RRUF](https://rruff.info/R061106) [Mindat](http://www.mindat.org/search.php?name=Malayaite),,
Malayaite_R061131-9,9.AG.15,R061131-9,CaSnO(SiO4),Ca Sn O Si,[RRUF](https://rruff.info/R061131) [Mindat](http://www.mindat.org/search.php?name=Malayaite),,
Malayaite_R080024-9,9.AG.15,R080024-9,CaSnO(SiO4),Ca Sn O Si,[RRUF](https://rruff.info/R080024) [Mindat](http://www.mindat.org/search.php?name=Malayaite),,
Mammothite_R130100-9,7.BC.60,R130100-9,Pb6Cu4AlSb5+O2(SO4)2Cl4(OH)16,Pb Cu Al Sb O S Cl H,[RRUF](https://rruff.info/R130100) [Mindat](http://www.mindat.org/search.php?name=Mammothite),,
Manganbabingtonite_R140743-9,9.DK.05,R140743-9,Ca2Mn2+Fe3+Si5O14(OH),Ca Mn Fe Si O H,[RRUF](https://rruff.info/R140743) [Mindat](http://www.mindat.org/search.php?name=Manganbabingtonite),,
Manganilvaite_R070334-1,9.DE.,R070334-1,CaFe2+Fe3+Mn2+(Si2O7)O(OH),Ca Fe Mn Si O H,[RRUF](https://rruff.info/R070334) [Mindat](http://www.mindat.org/search.php?name=Manganilvaite),,
Manganilvaite_R070334-1,9.DE.,R070334-1,CaFe2+Fe3+Mn2+(Si2O7)O(OH),Ca Fe Mn Si O H,[RRUF](https://rruff.info/R070334) [Mindat](http://www.mindat.org/search.php?name=Manganilvaite),,
Manganiobertiite_R141096-9,9.BE.07,R141096-9,NaNa2(Mg3Mn3+Ti4+)Si8O22O2,Na Mg Mn Ti Si O,[RRUF](https://rruff.info/R141096) [Mindat](http://www.mindat.org/search.php?name=Manganiobertiite),,
Manganite_R060827-1,9.DE.15,R060827-1,Mn3+O(OH),Mn O H,[RRUF](https://rruff.info/R060827) [Mindat](http://www.mindat.org/search.php?name=Manganite),,
Manganite_R060827-1,9.DE.15,R060827-1,Mn3+O(OH),Mn O H,[RRUF](https://rruff.info/R060827) [Mindat](http://www.mindat.org/search.php?name=Manganite),,
Manganite_R070269-9,9.DE.15,R070269-9,Mn3+O(OH),Mn O H,[RRUF](https://rruff.info/R070269) [Mindat](http://www.mindat.org/search.php?name=Manganite),,
Manganite_R070593-1,9.DE.15,R070593-1,Mn3+O(OH),Mn O H,[RRUF](https://rruff.info/R070593) [Mindat](http://www.mindat.org/search.php?name=Manganite),,
Manganite_R070593-1,9.DE.15,R070593-1,Mn3+O(OH),Mn O H,[RRUF](https://rruff.info/R070593) [Mindat](http://www.mindat.org/search.php?name=Manganite),,
Manganoeudialyte_R110212-9,9.CO.10,R110212-9,"Na14Ca6Mn3Zr3 [Si26O72(OH)2 ](H2O,Cl,O,OH)6",Na Ca Mn Zr Si O H Cl,[RRUF](https://rruff.info/R110212) [Mindat](http://www.mindat.org/search.php?name=Manganoeudialyte),,
Manganoferrieckermannite_R070122-9,9.DE.25,R070122-9,NaNa2(Mn2+4Fe3+)Si8O22(OH)2,Na Mn Fe Si O H,[RRUF](https://rruff.info/R070122) [Mindat](http://www.mindat.org/search.php?name=Manganoferrieckermannite),,
Manganogrunerite_R060378-1,,R060378-1,,,[RRUF](https://rruff.info/R060378) ,,
Manganogrunerite_R060378-1,,R060378-1,,,[RRUF](https://rruff.info/R060378) ,,
Manganomanganiungarettiite_R050244-1,9.DE.25,R050244-1,NaNa2(Mn2+2Mn3+3)Si8O22O2,Na Mn Si O,[RRUF](https://rruff.info/R050244) [Mindat](http://www.mindat.org/search.php?name=Manganomanganiungarettiite),,
Manganoneptunite_R060901-1,9.EH.05,R060901-1,KNa2LiMn2+2Ti2Si8O24,K Na Li Mn Ti Si O,[RRUF](https://rruff.info/R060901) [Mindat](http://www.mindat.org/search.php?name=Manganoneptunite),,
Manganoneptunite_R060901-1,9.EH.05,R060901-1,KNa2LiMn2+2Ti2Si8O24,K Na Li Mn Ti Si O,[RRUF](https://rruff.info/R060901) [Mindat](http://www.mindat.org/search.php?name=Manganoneptunite),,
Manganoneptunite_R130094-9,9.EH.05,R130094-9,KNa2LiMn2+2Ti2Si8O24,K Na Li Mn Ti Si O,[RRUF](https://rruff.info/R130094) [Mindat](http://www.mindat.org/search.php?name=Manganoneptunite),,
Manganoquadratite_R090021-9,2.GC.25,R090021-9,AgMnAsS3,Ag Mn As S,[RRUF](https://rruff.info/R090021) [Mindat](http://www.mindat.org/search.php?name=Manganoquadratite),,
Manganosite_R060695,4.AB.25,R060695,MnO,Mn O,[RRUF](https://rruff.info/R060695) [Mindat](http://www.mindat.org/search.php?name=Manganosite),,
Manganosite_R060757-9,4.AB.25,R060757-9,MnO,Mn O,[RRUF](https://rruff.info/R060757) [Mindat](http://www.mindat.org/search.php?name=Manganosite),,
Manganvesuvianite_R060377-1,9.BG.35,R060377-1,Ca19Mn3+Al10Mg2(SiO4)10(Si2O7)4O(OH)9,Ca Mn Al Mg Si O H,[RRUF](https://rruff.info/R060377) [Mindat](http://www.mindat.org/search.php?name=Manganvesuvianite),,
Manganvesuvianite_R060377-1,9.BG.35,R060377-1,Ca19Mn3+Al10Mg2(SiO4)10(Si2O7)4O(OH)9,Ca Mn Al Mg Si O H,[RRUF](https://rruff.info/R060377) [Mindat](http://www.mindat.org/search.php?name=Manganvesuvianite),,
Manitobaite_R130259-9,8.AC.18,R130259-9,Na16Mn2+25Al8(PO4)30,Na Mn Al P O,[RRUF](https://rruff.info/R130259) [Mindat](http://www.mindat.org/search.php?name=Manitobaite),,
Manitobaite_R130260-9,8.AC.18,R130260-9,Na16Mn2+25Al8(PO4)30,Na Mn Al P O,[RRUF](https://rruff.info/R130260) [Mindat](http://www.mindat.org/search.php?name=Manitobaite),,
Manjiroite_R060379-1,4.DK.05a,R060379-1,Na(Mn4+7Mn3+)O16,Na Mn O,[RRUF](https://rruff.info/R060379) [Mindat](http://www.mindat.org/search.php?name=Manjiroite),,
Manjiroite_R060379-1,4.DK.05a,R060379-1,Na(Mn4+7Mn3+)O16,Na Mn O,[RRUF](https://rruff.info/R060379) [Mindat](http://www.mindat.org/search.php?name=Manjiroite),,
Manjiroite_R060379-9,4.DK.05a,R060379-9,Na(Mn4+7Mn3+)O16,Na Mn O,[RRUF](https://rruff.info/R060379) [Mindat](http://www.mindat.org/search.php?name=Manjiroite),,
Mannardite_R060966-9,4.DK.05b,R060966-9,Ba(Ti6V3+2)O16,Ba Ti V O,[RRUF](https://rruff.info/R060966) [Mindat](http://www.mindat.org/search.php?name=Mannardite),,
Mannardite_R080136,4.DK.05b,R080136,Ba(Ti6V3+2)O16,Ba Ti V O,[RRUF](https://rruff.info/R080136) [Mindat](http://www.mindat.org/search.php?name=Mannardite),,
Mansfieldite_R060409-1,8.CD.10,R060409-1,Al(AsO4) 2H2O,Al As O H,[RRUF](https://rruff.info/R060409) [Mindat](http://www.mindat.org/search.php?name=Mansfieldite),,
Mansfieldite_R060409-1,8.CD.10,R060409-1,Al(AsO4) 2H2O,Al As O H,[RRUF](https://rruff.info/R060409) [Mindat](http://www.mindat.org/search.php?name=Mansfieldite),,
Mansfieldite_R060951-9,8.CD.10,R060951-9,Al(AsO4) 2H2O,Al As O H,[RRUF](https://rruff.info/R060951) [Mindat](http://www.mindat.org/search.php?name=Mansfieldite),,
Mapimite_R080002-9,8.DC.55,R080002-9,Zn2Fe3+3(AsO4)3(OH)4 10H2O,Zn Fe As O H,[RRUF](https://rruff.info/R080002) [Mindat](http://www.mindat.org/search.php?name=Mapimite),,
Marcasite_R060882-9,2.EB.10a,R060882-9,FeS2,Fe S,[RRUF](https://rruff.info/R060882) [Mindat](http://www.mindat.org/search.php?name=Marcasite),,
Margarite_R060839-1,9.EC.30,R060839-1,CaAl2Si2Al2O10(OH)2,Ca Al Si O H,[RRUF](https://rruff.info/R060839) [Mindat](http://www.mindat.org/search.php?name=Margarite),,
Margarite_R060839-1,9.EC.30,R060839-1,CaAl2Si2Al2O10(OH)2,Ca Al Si O H,[RRUF](https://rruff.info/R060839) [Mindat](http://www.mindat.org/search.php?name=Margarite),,
Margarosanite_R120111-9,9.CA.25,R120111-9,Ca2PbSi3O9,Ca Pb Si O,[RRUF](https://rruff.info/R120111) [Mindat](http://www.mindat.org/search.php?name=Margarosanite),,
Marialite_R040043-1,9.FB.15,R040043-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R040043) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R040113-1,9.FB.15,R040113-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R040113) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R040113-1,9.FB.15,R040113-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R040113) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R050123-1,9.FB.15,R050123-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R050123) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R050123-1,9.FB.15,R050123-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R050123) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R060297-1,9.FB.15,R060297-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R060297) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R060297-1,9.FB.15,R060297-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R060297) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R060458-1,9.FB.15,R060458-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R060458) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R060458-1,9.FB.15,R060458-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R060458) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R060469-1,9.FB.15,R060469-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R060469) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R060469-1,9.FB.15,R060469-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R060469) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R060526-1,9.FB.15,R060526-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R060526) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R060526-1,9.FB.15,R060526-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R060526) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R070689-1,9.FB.15,R070689-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R070689) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R070689-1,9.FB.15,R070689-1,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R070689) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R100112-9,9.FB.15,R100112-9,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R100112) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Marialite_R100167-9,9.FB.15,R100167-9,Na4Al3Si9O24Cl,Na Al Si O Cl,[RRUF](https://rruff.info/R100167) [Mindat](http://www.mindat.org/search.php?name=Marialite),,
Maricite_R070273-9,8.AC.20,R070273-9,NaFe2+(PO4),Na Fe P O,[RRUF](https://rruff.info/R070273) [Mindat](http://www.mindat.org/search.php?name=Maricite),,
Maricopaite_R120147-9,9.GD.35,R120147-9,"Ca2Pb7(Si36Al12)O99 n(H2O,OH)",Ca Pb Si Al O H,[RRUF](https://rruff.info/R120147) [Mindat](http://www.mindat.org/search.php?name=Maricopaite),,
Markascherite_R100030-9,7.GB.70,R100030-9,Cu3(MoO4)(OH)4,Cu Mo O H,[RRUF](https://rruff.info/R100030) [Mindat](http://www.mindat.org/search.php?name=Markascherite),,
Marokite_R060829-1,4.BC.05,R060829-1,CaMn3+2O4,Ca Mn O,[RRUF](https://rruff.info/R060829) [Mindat](http://www.mindat.org/search.php?name=Marokite),,
Marokite_R060829-1,4.BC.05,R060829-1,CaMn3+2O4,Ca Mn O,[RRUF](https://rruff.info/R060829) [Mindat](http://www.mindat.org/search.php?name=Marokite),,
Marokite_R070275-9,4.BC.05,R070275-9,CaMn3+2O4,Ca Mn O,[RRUF](https://rruff.info/R070275) [Mindat](http://www.mindat.org/search.php?name=Marokite),,
Marshite_R100001-9,3.AA.05,R100001-9,CuI,Cu I,[RRUF](https://rruff.info/R100001) [Mindat](http://www.mindat.org/search.php?name=Marshite),,
Marsturite_R141119-9,9.DK.05,R141119-9,NaCaMn2+3Si5O14(OH),Na Ca Mn Si O H,[RRUF](https://rruff.info/R141119) [Mindat](http://www.mindat.org/search.php?name=Marsturite),,
Marsturite_R141122-9,9.DK.05,R141122-9,NaCaMn2+3Si5O14(OH),Na Ca Mn Si O H,[RRUF](https://rruff.info/R141122) [Mindat](http://www.mindat.org/search.php?name=Marsturite),,
Marsturite_R141210-9,9.DK.05,R141210-9,NaCaMn2+3Si5O14(OH),Na Ca Mn Si O H,[RRUF](https://rruff.info/R141210) [Mindat](http://www.mindat.org/search.php?name=Marsturite),,
Marthozite_R090052-9,4.JJ.05,R090052-9,Cu2+(UO2)3(Se4+O3)2O2 8H2O,Cu U O Se H,[RRUF](https://rruff.info/R090052) [Mindat](http://www.mindat.org/search.php?name=Marthozite),,
Mascagnite_R141105-9,7.AD.05,R141105-9,(NH4)2(SO4),N H S O,[RRUF](https://rruff.info/R141105) [Mindat](http://www.mindat.org/search.php?name=Mascagnite),,
Mascagnite_R141117-9,7.AD.05,R141117-9,(NH4)2(SO4),N H S O,[RRUF](https://rruff.info/R141117) [Mindat](http://www.mindat.org/search.php?name=Mascagnite),,
Masutomilite_R061008-1,9.EC.20,R061008-1,"KLiAlMn2+(Si3Al)O10(F,OH)2",K Li Al Mn Si O F H,[RRUF](https://rruff.info/R061008) [Mindat](http://www.mindat.org/search.php?name=Masutomilite),,
Masutomilite_R061008-1,9.EC.20,R061008-1,"KLiAlMn2+(Si3Al)O10(F,OH)2",K Li Al Mn Si O F H,[RRUF](https://rruff.info/R061008) [Mindat](http://www.mindat.org/search.php?name=Masutomilite),,
Matlockite_R140538-9,3.DC.25,R140538-9,PbClF,Pb Cl F,[RRUF](https://rruff.info/R140538) [Mindat](http://www.mindat.org/search.php?name=Matlockite),,
Mattheddleite_R070490-9,9.AH.25,R070490-9,Pb5(SiO4)1.5(SO4)1.5Cl,Pb Si O S Cl,[RRUF](https://rruff.info/R070490) [Mindat](http://www.mindat.org/search.php?name=Mattheddleite),,
Mawbyite_R080011-9,8.CG.15,R080011-9,PbFe3+2(AsO4)2(OH)2,Pb Fe As O H,[RRUF](https://rruff.info/R080011) [Mindat](http://www.mindat.org/search.php?name=Mawbyite),,
