name,strunz,id,formula,elements,hyperlink,wavelength,status,comments,shift
Willemseite_R061112,9.EC.05,R061112,Ni3Si4O10(OH)2,Ni Si O H,[RRUF](https://rruff.info/R061112) [Mindat](http://www.mindat.org/search.php?name=Willemseite),532,RAW,"Green massiveThe identification of this mineral is not yet confirmed owner: RRUFFMichael Scott locality: near Scotia Talc mine, Barberton Mountain, Transvaal, South Africa",
Willemseite_R061112,9.EC.05,R061112,Ni3Si4O10(OH)2,Ni Si O H,[RRUF](https://rruff.info/R061112) [Mindat](http://www.mindat.org/search.php?name=Willemseite),532,Proceed,"Green massiveThe identification of this mineral is not yet confirmed owner: RRUFFMichael Scott locality: near Scotia Talc mine, Barberton Mountain, Transvaal, South Africa",
Wiluite_R060513,9.BG.35,R060513,"Ca19(Al,Mg)13(B,  box ,Al)5(SiO4)10(Si2O7)4(O,OH)10",Ca Al Mg B Si O H,[RRUF](https://rruff.info/R060513) [Mindat](http://www.mindat.org/search.php?name=Wiluite),780,RAW,"Dark green tetragonal prismaticThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFMichael Scott locality: Wilui River, Sakha Republic, Russian Federation",
Wiluite_R060513,9.BG.35,R060513,"Ca19(Al,Mg)13(B,  box ,Al)5(SiO4)10(Si2O7)4(O,OH)10",Ca Al Mg B Si O H,[RRUF](https://rruff.info/R060513) [Mindat](http://www.mindat.org/search.php?name=Wiluite),780,Proceed,"Dark green tetragonal prismaticThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFMichael Scott locality: Wilui River, Sakha Republic, Russian Federation",
Wodginite_R130047,4.DB.40,R130047,Mn2+Sn4+Ta2O8,Mn Sn Ta O,[RRUF](https://rruff.info/R130047) [Mindat](http://www.mindat.org/search.php?name=Wodginite),780,RAW,"Black blocky crystals in white microclineThe identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: RRUFFRoyal Ontario Museum locality: Tanco mine (Bernic Lake mine), Bernic Lake, Lac-du-Bonnet area, Manitoba, Canada",
Wodginite_R130047,4.DB.40,R130047,Mn2+Sn4+Ta2O8,Mn Sn Ta O,[RRUF](https://rruff.info/R130047) [Mindat](http://www.mindat.org/search.php?name=Wodginite),532,RAW,"Black blocky crystals in white microclineThe identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: RRUFFRoyal Ontario Museum locality: Tanco mine (Bernic Lake mine), Bernic Lake, Lac-du-Bonnet area, Manitoba, Canada",
Wodginite_R130047,4.DB.40,R130047,Mn2+Sn4+Ta2O8,Mn Sn Ta O,[RRUF](https://rruff.info/R130047) [Mindat](http://www.mindat.org/search.php?name=Wodginite),780,Proceed,"Black blocky crystals in white microclineThe identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: RRUFFRoyal Ontario Museum locality: Tanco mine (Bernic Lake mine), Bernic Lake, Lac-du-Bonnet area, Manitoba, Canada",
Wodginite_R130047,4.DB.40,R130047,Mn2+Sn4+Ta2O8,Mn Sn Ta O,[RRUF](https://rruff.info/R130047) [Mindat](http://www.mindat.org/search.php?name=Wodginite),532,Proceed,"Black blocky crystals in white microclineThe identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: RRUFFRoyal Ontario Museum locality: Tanco mine (Bernic Lake mine), Bernic Lake, Lac-du-Bonnet area, Manitoba, Canada",
Wollastonite_R040008,9.DG.05,R040008,CaSiO3,Ca Si O,[RRUF](https://rruff.info/R040008) [Mindat](http://www.mindat.org/search.php?name=Wollastonite),532,RAW,"2M polytype. Colorless parallel acicular crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Lake Baikal, Siberia, Russia",
Wollastonite_R040008,9.DG.05,R040008,CaSiO3,Ca Si O,[RRUF](https://rruff.info/R040008) [Mindat](http://www.mindat.org/search.php?name=Wollastonite),532,Proceed,"2M polytype. Colorless parallel acicular crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Lake Baikal, Siberia, Russia",
