name,strunz,id,formula,elements,hyperlink,wavelength,status,comments,shift
Bianchite_R070020,7.CB.25,R070020,Zn(SO4) 6H2O,Zn S O H,[RRUF](https://rruff.info/R070020) [Mindat](http://www.mindat.org/search.php?name=Bianchite),785,Proceed,"White efflorescence associated with wurtziteThe identification of this mineral is not yet confirmed owner: RRUFFMichael Scott locality: Equatorial part of Midatlantic Ridge, 5000 m depth, Atlantic Ocean",
Bieberite_R070595,7.CB.35,R070595,Co(SO4) 7H2O,Co S O H,[RRUF](https://rruff.info/R070595) [Mindat](http://www.mindat.org/search.php?name=Bieberite),780,Proceed,"Light pink massive coating blue chalcanthiteThe identification of this mineral is not yet confirmed owner: RRUFFJames Shigley locality: Nkana mine, Kitwe, Western Province, Zambia",
Bieberite_R070595,7.CB.35,R070595,Co(SO4) 7H2O,Co S O H,[RRUF](https://rruff.info/R070595) [Mindat](http://www.mindat.org/search.php?name=Bieberite),780,Proceed,"Light pink massive coating blue chalcanthiteThe identification of this mineral is not yet confirmed owner: RRUFFJames Shigley locality: Nkana mine, Kitwe, Western Province, Zambia",
Bieberite_R070595,7.CB.35,R070595,Co(SO4) 7H2O,Co S O H,[RRUF](https://rruff.info/R070595) [Mindat](http://www.mindat.org/search.php?name=Bieberite),532,Proceed,"Light pink massive coating blue chalcanthiteThe identification of this mineral is not yet confirmed owner: RRUFFJames Shigley locality: Nkana mine, Kitwe, Western Province, Zambia",
Bieberite_R070595,7.CB.35,R070595,Co(SO4) 7H2O,Co S O H,[RRUF](https://rruff.info/R070595) [Mindat](http://www.mindat.org/search.php?name=Bieberite),532,Proceed,"Light pink massive coating blue chalcanthiteThe identification of this mineral is not yet confirmed owner: RRUFFJames Shigley locality: Nkana mine, Kitwe, Western Province, Zambia",
Bigcreekite_R060432,9.DF.30,R060432,BaSi2O5 4H2O,Ba Si O H,[RRUF](https://rruff.info/R060432) [Mindat](http://www.mindat.org/search.php?name=Bigcreekite),780,Proceed,"White veinlets with distinctive cleavage, running through sanborniteThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFMichael Scott locality: Trumbull Peak, Mariposa County, California, USA",
Bigcreekite_R060432,9.DF.30,R060432,BaSi2O5 4H2O,Ba Si O H,[RRUF](https://rruff.info/R060432) [Mindat](http://www.mindat.org/search.php?name=Bigcreekite),532,Proceed,"White veinlets with distinctive cleavage, running through sanborniteThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFMichael Scott locality: Trumbull Peak, Mariposa County, California, USA",
Bigcreekite_R060432,9.DF.30,R060432,BaSi2O5 4H2O,Ba Si O H,[RRUF](https://rruff.info/R060432) [Mindat](http://www.mindat.org/search.php?name=Bigcreekite),780,Proceed,"White veinlets with distinctive cleavage, running through sanborniteThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFMichael Scott locality: Trumbull Peak, Mariposa County, California, USA",
Bigcreekite_R060432,9.DF.30,R060432,BaSi2O5 4H2O,Ba Si O H,[RRUF](https://rruff.info/R060432) [Mindat](http://www.mindat.org/search.php?name=Bigcreekite),532,Proceed,"White veinlets with distinctive cleavage, running through sanborniteThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFMichael Scott locality: Trumbull Peak, Mariposa County, California, USA",
Bikitaite_R050160,9.GD.55,R050160,LiAlSi2O6 H2O,Li Al Si O H,[RRUF](https://rruff.info/R050160) [Mindat](http://www.mindat.org/search.php?name=Bikitaite),532,Proceed,"Colorless prismatic crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFJim McGlasson locality: Foote mine, Kings Mountain, Cleveland County, North Carolina, USA",
Bikitaite_R050160,9.GD.55,R050160,LiAlSi2O6 H2O,Li Al Si O H,[RRUF](https://rruff.info/R050160) [Mindat](http://www.mindat.org/search.php?name=Bikitaite),780,Proceed,"Colorless prismatic crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFJim McGlasson locality: Foote mine, Kings Mountain, Cleveland County, North Carolina, USA",
Bikitaite_R060032,9.GD.55,R060032,LiAlSi2O6 H2O,Li Al Si O H,[RRUF](https://rruff.info/R060032) [Mindat](http://www.mindat.org/search.php?name=Bikitaite),532,Proceed,"A group of radiating white to colorless acicular crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Al Hyat mine, Bikita, Fort Victoria, Southern Rhodesia",
Bikitaite_R060032,9.GD.55,R060032,LiAlSi2O6 H2O,Li Al Si O H,[RRUF](https://rruff.info/R060032) [Mindat](http://www.mindat.org/search.php?name=Bikitaite),780,Proceed,"A group of radiating white to colorless acicular crystalsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Al Hyat mine, Bikita, Fort Victoria, Southern Rhodesia",
Bilinite_R070187,7.CB.85,R070187,Fe2+Fe3+2(SO4)4 22H2O,Fe S O H,[RRUF](https://rruff.info/R070187) [Mindat](http://www.mindat.org/search.php?name=Bilinite),532,Proceed,"Colorless needles within pale green powdery efflorescence of pickeringiteThe identification of this mineral has been confirmed by X-ray diffraction owner: RRUFFJames Shigley locality: Runge mine, near Edgemont, Fall River County, South Dakota, USA",
Bilinite_R070187,7.CB.85,R070187,Fe2+Fe3+2(SO4)4 22H2O,Fe S O H,[RRUF](https://rruff.info/R070187) [Mindat](http://www.mindat.org/search.php?name=Bilinite),785,Proceed,"Colorless needles within pale green powdery efflorescence of pickeringiteThe identification of this mineral has been confirmed by X-ray diffraction owner: RRUFFJames Shigley locality: Runge mine, near Edgemont, Fall River County, South Dakota, USA",
Bilinite_R070187,7.CB.85,R070187,Fe2+Fe3+2(SO4)4 22H2O,Fe S O H,[RRUF](https://rruff.info/R070187) [Mindat](http://www.mindat.org/search.php?name=Bilinite),785,Proceed,"Colorless needles within pale green powdery efflorescence of pickeringiteThe identification of this mineral has been confirmed by X-ray diffraction owner: RRUFFJames Shigley locality: Runge mine, near Edgemont, Fall River County, South Dakota, USA",
